State,data_monthid,category,Million_Vehicle_Miles,area,monthid
wyoming,201901,Rural_Arterial_201712,326,rural,201712
connecticut,201901,Urban_Arterial_201712,1880,urban,201712
maine,201901,Urban_Arterial_201712,259,urban,201712
massachusetts,201901,Urban_Arterial_201712,3910,urban,201712
new hampshire,201901,Urban_Arterial_201712,556,urban,201712
new jersey,201901,Urban_Arterial_201712,4951,urban,201712
new york,201901,Urban_Arterial_201712,6094,urban,201712
pennsylvania,201901,Urban_Arterial_201712,4414,urban,201712
rhode island,201901,Urban_Arterial_201712,488,urban,201712
vermont,201901,Urban_Arterial_201712,118,urban,201712
delaware,201901,Urban_Arterial_201712,426,urban,201712
district of columbia,201901,Urban_Arterial_201712,219,urban,201712
florida,201901,Urban_Arterial_201712,9971,urban,201712
georgia,201901,Urban_Arterial_201712,5400,urban,201712
maryland,201901,Urban_Arterial_201712,3185,urban,201712
north carolina,201901,Urban_Arterial_201712,4312,urban,201712
south carolina,201901,Urban_Arterial_201712,1868,urban,201712
virginia,201901,Urban_Arterial_201712,3748,urban,201712
west virginia,201901,Urban_Arterial_201712,702,urban,201712
illinois,201901,Urban_Arterial_201712,4924,urban,201712
indiana,201901,Urban_Arterial_201712,2964,urban,201712
iowa,201901,Urban_Arterial_201712,835,urban,201712
kansas,201901,Urban_Arterial_201712,1162,urban,201712
michigan,201901,Urban_Arterial_201712,5101,urban,201712
minnesota,201901,Urban_Arterial_201712,2153,urban,201712
missouri,201901,Urban_Arterial_201712,2883,urban,201712
nebraska,201901,Urban_Arterial_201712,583,urban,201712
north dakota,201901,Urban_Arterial_201712,170,urban,201712
ohio,201901,Urban_Arterial_201712,5112,urban,201712
south dakota,201901,Urban_Arterial_201712,195,urban,201712
wisconsin,201901,Urban_Arterial_201712,2023,urban,201712
alabama,201901,Urban_Arterial_201712,2375,urban,201712
arkansas,201901,Urban_Arterial_201712,1296,urban,201712
kentucky,201901,Urban_Arterial_201712,1519,urban,201712
louisiana,201901,Urban_Arterial_201712,2022,urban,201712
mississippi,201901,Urban_Arterial_201712,991,urban,201712
oklahoma,201901,Urban_Arterial_201712,1664,urban,201712
tennessee,201901,Urban_Arterial_201712,3401,urban,201712
texas,201901,Urban_Arterial_201712,12841,urban,201712
alaska,201901,Urban_Arterial_201712,177,urban,201712
arizona,201901,Urban_Arterial_201712,3585,urban,201712
california,201901,Urban_Arterial_201712,22650,urban,201712
colorado,201901,Urban_Arterial_201712,2651,urban,201712
hawaii,201901,Urban_Arterial_201712,437,urban,201712
idaho,201901,Urban_Arterial_201712,475,urban,201712
montana,201901,Urban_Arterial_201712,172,urban,201712
nevada,201901,Urban_Arterial_201712,1260,urban,201712
new mexico,201901,Urban_Arterial_201712,760,urban,201712
oregon,201901,Urban_Arterial_201712,1522,urban,201712
utah,201901,Urban_Arterial_201712,1325,urban,201712
washington,201901,Urban_Arterial_201712,2717,urban,201712
wyoming,201901,Urban_Arterial_201712,133,urban,201712
connecticut,201901,All_Arterial_201712,2561,all,201712
maine,201901,All_Arterial_201712,1191,all,201712
massachusetts,201901,All_Arterial_201712,5263,all,201712
new hampshire,201901,All_Arterial_201712,1123,all,201712
new jersey,201901,All_Arterial_201712,6752,all,201712
new york,201901,All_Arterial_201712,10161,all,201712
pennsylvania,201901,All_Arterial_201712,8478,all,201712
rhode island,201901,All_Arterial_201712,634,all,201712
vermont,201901,All_Arterial_201712,583,all,201712
delaware,201901,All_Arterial_201712,761,all,201712
district of columbia,201901,All_Arterial_201712,313,all,201712
florida,201901,All_Arterial_201712,18083,all,201712
georgia,201901,All_Arterial_201712,10164,all,201712
maryland,201901,All_Arterial_201712,4655,all,201712
north carolina,201901,All_Arterial_201712,9575,all,201712
south carolina,201901,All_Arterial_201712,4382,all,201712
virginia,201901,All_Arterial_201712,6922,all,201712
west virginia,201901,All_Arterial_201712,1675,all,201712
illinois,201901,All_Arterial_201712,8435,all,201712
indiana,201901,All_Arterial_201712,7197,all,201712
iowa,201901,All_Arterial_201712,2634,all,201712
kansas,201901,All_Arterial_201712,2912,all,201712
michigan,201901,All_Arterial_201712,8833,all,201712
minnesota,201901,All_Arterial_201712,4679,all,201712
missouri,201901,All_Arterial_201712,6520,all,201712
nebraska,201901,All_Arterial_201712,1666,all,201712
north dakota,201901,All_Arterial_201712,740,all,201712
ohio,201901,All_Arterial_201712,10133,all,201712
south dakota,201901,All_Arterial_201712,747,all,201712
wisconsin,201901,All_Arterial_201712,5026,all,201712
alabama,201901,All_Arterial_201712,5775,all,201712
arkansas,201901,All_Arterial_201712,3156,all,201712
kentucky,201901,All_Arterial_201712,4069,all,201712
louisiana,201901,All_Arterial_201712,3929,all,201712
mississippi,201901,All_Arterial_201712,3039,all,201712
oklahoma,201901,All_Arterial_201712,3768,all,201712
tennessee,201901,All_Arterial_201712,6552,all,201712
texas,201901,All_Arterial_201712,21549,all,201712
alaska,201901,All_Arterial_201712,392,all,201712
arizona,201901,All_Arterial_201712,5982,all,201712
california,201901,All_Arterial_201712,32362,all,201712
colorado,201901,All_Arterial_201712,4443,all,201712
hawaii,201901,All_Arterial_201712,796,all,201712
idaho,201901,All_Arterial_201712,1358,all,201712
montana,201901,All_Arterial_201712,935,all,201712
nevada,201901,All_Arterial_201712,2357,all,201712
new mexico,201901,All_Arterial_201712,2264,all,201712
oregon,201901,All_Arterial_201712,3081,all,201712
utah,201901,All_Arterial_201712,2512,all,201712
washington,201901,All_Arterial_201712,4703,all,201712
wyoming,201901,All_Arterial_201712,718,all,201712
connecticut,200402,Rural_Arterial_200301,139,rural,200301
maine,200402,Rural_Arterial_200301,461,rural,200301
massachusetts,200402,Rural_Arterial_200301,468,rural,200301
new hampshire,200402,Rural_Arterial_200301,356,rural,200301
new jersey,200402,Rural_Arterial_200301,630,rural,200301
new york,200402,Rural_Arterial_200301,1294,rural,200301
pennsylvania,200402,Rural_Arterial_200301,1959,rural,200301
rhode island,200402,Rural_Arterial_200301,34,rural,200301
vermont,200402,Rural_Arterial_200301,236,rural,200301
delaware,200402,Rural_Arterial_200301,144,rural,200301
district of columbia,200402,Rural_Arterial_200301,0,rural,200301
florida,200402,Rural_Arterial_200301,2688,rural,200301
georgia,200402,Rural_Arterial_200301,2339,rural,200301
maryland,200402,Rural_Arterial_200301,806,rural,200301
north carolina,200402,Rural_Arterial_200301,1938,rural,200301
south carolina,200402,Rural_Arterial_200301,1576,rural,200301
virginia,200402,Rural_Arterial_200301,1748,rural,200301
west virginia,200402,Rural_Arterial_200301,583,rural,200301
illinois,200402,Rural_Arterial_200301,1360,rural,200301
indiana,200402,Rural_Arterial_200301,1446,rural,200301
iowa,200402,Rural_Arterial_200301,936,rural,200301
kansas,200402,Rural_Arterial_200301,782,rural,200301
michigan,200402,Rural_Arterial_200301,1753,rural,200301
minnesota,200402,Rural_Arterial_200301,1250,rural,200301
missouri,200402,Rural_Arterial_200301,1228,rural,200301
nebraska,200402,Rural_Arterial_200301,597,rural,200301
north dakota,200402,Rural_Arterial_200301,240,rural,200301
ohio,200402,Rural_Arterial_200301,1695,rural,200301
south dakota,200402,Rural_Arterial_200301,335,rural,200301
wisconsin,200402,Rural_Arterial_200301,1412,rural,200301
alabama,200402,Rural_Arterial_200301,1235,rural,200301
arkansas,200402,Rural_Arterial_200301,878,rural,200301
kentucky,200402,Rural_Arterial_200301,1062,rural,200301
louisiana,200402,Rural_Arterial_200301,943,rural,200301
mississippi,200402,Rural_Arterial_200301,1093,rural,200301
oklahoma,200402,Rural_Arterial_200301,939,rural,200301
tennessee,200402,Rural_Arterial_200301,1638,rural,200301
texas,200402,Rural_Arterial_200301,4049,rural,200301
alaska,200402,Rural_Arterial_200301,84,rural,200301
arizona,200402,Rural_Arterial_200301,1030,rural,200301
california,200402,Rural_Arterial_200301,3124,rural,200301
colorado,200402,Rural_Arterial_200301,957,rural,200301
hawaii,200402,Rural_Arterial_200301,122,rural,200301
idaho,200402,Rural_Arterial_200301,351,rural,200301
montana,200402,Rural_Arterial_200301,392,rural,200301
nevada,200402,Rural_Arterial_200301,290,rural,200301
new mexico,200402,Rural_Arterial_200301,764,rural,200301
oregon,200402,Rural_Arterial_200301,829,rural,200301
utah,200402,Rural_Arterial_200301,485,rural,200301
washington,200402,Rural_Arterial_200301,805,rural,200301
wyoming,200402,Rural_Arterial_200301,444,rural,200301
connecticut,200402,Urban_Arterial_200301,1701,urban,200301
maine,200402,Urban_Arterial_200301,234,urban,200301
massachusetts,200402,Urban_Arterial_200301,2927,urban,200301
new hampshire,200402,Urban_Arterial_200301,339,urban,200301
new jersey,200402,Urban_Arterial_200301,3290,urban,200301
new york,200402,Urban_Arterial_200301,5639,urban,200301
pennsylvania,200402,Urban_Arterial_200301,3349,urban,200301
rhode island,200402,Urban_Arterial_200301,353,urban,200301
vermont,200402,Urban_Arterial_200301,98,urban,200301
delaware,200402,Urban_Arterial_200301,283,urban,200301
district of columbia,200402,Urban_Arterial_200301,220,urban,200301
florida,200402,Urban_Arterial_200301,7098,urban,200301
georgia,200402,Urban_Arterial_200301,3619,urban,200301
maryland,200402,Urban_Arterial_200301,2424,urban,200301
north carolina,200402,Urban_Arterial_200301,2438,urban,200301
south carolina,200402,Urban_Arterial_200301,1120,urban,200301
virginia,200402,Urban_Arterial_200301,2719,urban,200301
west virginia,200402,Urban_Arterial_200301,318,urban,200301
illinois,200402,Urban_Arterial_200301,4302,urban,200301
indiana,200402,Urban_Arterial_200301,2222,urban,200301
iowa,200402,Urban_Arterial_200301,646,urban,200301
kansas,200402,Urban_Arterial_200301,809,urban,200301
michigan,200402,Urban_Arterial_200301,4394,urban,200301
minnesota,200402,Urban_Arterial_200301,1703,urban,200301
missouri,200402,Urban_Arterial_200301,1887,urban,200301
nebraska,200402,Urban_Arterial_200301,447,urban,200301
north dakota,200402,Urban_Arterial_200301,104,urban,200301
ohio,200402,Urban_Arterial_200301,3729,urban,200301
south dakota,200402,Urban_Arterial_200301,118,urban,200301
wisconsin,200402,Urban_Arterial_200301,1510,urban,200301
alabama,200402,Urban_Arterial_200301,1511,urban,200301
arkansas,200402,Urban_Arterial_200301,730,urban,200301
kentucky,200402,Urban_Arterial_200301,1199,urban,200301
louisiana,200402,Urban_Arterial_200301,1333,urban,200301
mississippi,200402,Urban_Arterial_200301,623,urban,200301
oklahoma,200402,Urban_Arterial_200301,1309,urban,200301
tennessee,200402,Urban_Arterial_200301,2414,urban,200301
texas,200402,Urban_Arterial_200301,9533,urban,200301
alaska,200402,Urban_Arterial_200301,122,urban,200301
arizona,200402,Urban_Arterial_200301,2150,urban,200301
california,200402,Urban_Arterial_200301,15544,urban,200301
colorado,200402,Urban_Arterial_200301,1738,urban,200301
hawaii,200402,Urban_Arterial_200301,294,urban,200301
idaho,200402,Urban_Arterial_200301,311,urban,200301
montana,200402,Urban_Arterial_200301,130,urban,200301
nevada,200402,Urban_Arterial_200301,791,urban,200301
new mexico,200402,Urban_Arterial_200301,527,urban,200301
oregon,200402,Urban_Arterial_200301,1016,urban,200301
utah,200402,Urban_Arterial_200301,872,urban,200301
washington,200402,Urban_Arterial_200301,2235,urban,200301
wyoming,200402,Urban_Arterial_200301,128,urban,200301
connecticut,200402,All_Arterial_200301,2324,all,200301
maine,200402,All_Arterial_200301,1128,all,200301
massachusetts,200402,All_Arterial_200301,4347,all,200301
new hampshire,200402,All_Arterial_200301,959,all,200301
new jersey,200402,All_Arterial_200301,5188,all,200301
new york,200402,All_Arterial_200301,10058,all,200301
pennsylvania,200402,All_Arterial_200301,7265,all,200301
rhode island,200402,All_Arterial_200301,441,all,200301
vermont,200402,All_Arterial_200301,602,all,200301
delaware,200402,All_Arterial_200301,634,all,200301
district of columbia,200402,All_Arterial_200301,287,all,200301
florida,200402,All_Arterial_200301,15044,all,200301
georgia,200402,All_Arterial_200301,8816,all,200301
maryland,200402,All_Arterial_200301,4007,all,200301
north carolina,200402,All_Arterial_200301,7038,all,200301
south carolina,200402,All_Arterial_200301,3744,all,200301
virginia,200402,All_Arterial_200301,5801,all,200301
west virginia,200402,All_Arterial_200301,1310,all,200301
illinois,200402,All_Arterial_200301,7576,all,200301
indiana,200402,All_Arterial_200301,5651,all,200301
iowa,200402,All_Arterial_200301,2190,all,200301
kansas,200402,All_Arterial_200301,2130,all,200301
michigan,200402,All_Arterial_200301,8151,all,200301
minnesota,200402,All_Arterial_200301,4102,all,200301
missouri,200402,All_Arterial_200301,4616,all,200301
nebraska,200402,All_Arterial_200301,1367,all,200301
north dakota,200402,All_Arterial_200301,509,all,200301
ohio,200402,All_Arterial_200301,8071,all,200301
south dakota,200402,All_Arterial_200301,598,all,200301
wisconsin,200402,All_Arterial_200301,4239,all,200301
alabama,200402,All_Arterial_200301,4483,all,200301
arkansas,200402,All_Arterial_200301,2260,all,200301
kentucky,200402,All_Arterial_200301,3368,all,200301
louisiana,200402,All_Arterial_200301,3273,all,200301
mississippi,200402,All_Arterial_200301,2875,all,200301
oklahoma,200402,All_Arterial_200301,3340,all,200301
tennessee,200402,All_Arterial_200301,5458,all,200301
texas,200402,All_Arterial_200301,17719,all,200301
alaska,200402,All_Arterial_200301,328,all,200301
arizona,200402,All_Arterial_200301,4270,all,200301
california,200402,All_Arterial_200301,22519,all,200301
colorado,200402,All_Arterial_200301,3406,all,200301
hawaii,200402,All_Arterial_200301,622,all,200301
idaho,200402,All_Arterial_200301,1042,all,200301
montana,200402,All_Arterial_200301,769,all,200301
nevada,200402,All_Arterial_200301,1410,all,200301
new mexico,200402,All_Arterial_200301,1965,all,200301
oregon,200402,All_Arterial_200301,2561,all,200301
utah,200402,All_Arterial_200301,1878,all,200301
washington,200402,All_Arterial_200301,4037,all,200301
wyoming,200402,All_Arterial_200301,868,all,200301
connecticut,201206,Rural_Arterial_201105,171,rural,201105
maine,201206,Rural_Arterial_201105,500,rural,201105
massachusetts,201206,Rural_Arterial_201105,220,rural,201105
new hampshire,201206,Rural_Arterial_201105,281,rural,201105
new jersey,201206,Rural_Arterial_201105,345,rural,201105
new york,201206,Rural_Arterial_201105,1287,rural,201105
pennsylvania,201206,Rural_Arterial_201105,2067,rural,201105
rhode island,201206,Rural_Arterial_201105,56,rural,201105
vermont,201206,Rural_Arterial_201105,240,rural,201105
delaware,201206,Rural_Arterial_201105,135,rural,201105
district of columbia,201206,Rural_Arterial_201105,0,rural,201105
florida,201206,Rural_Arterial_201105,1878,rural,201105
georgia,201206,Rural_Arterial_201105,1914,rural,201105
maryland,201206,Rural_Arterial_201105,822,rural,201105
north carolina,201206,Rural_Arterial_201105,1602,rural,201105
south carolina,201206,Rural_Arterial_201105,1427,rural,201105
virginia,201206,Rural_Arterial_201105,1860,rural,201105
west virginia,201206,Rural_Arterial_201105,416,rural,201105
illinois,201206,Rural_Arterial_201105,1507,rural,201105
indiana,201206,Rural_Arterial_201105,1379,rural,201105
iowa,201206,Rural_Arterial_201105,1157,rural,201105
kansas,201206,Rural_Arterial_201105,840,rural,201105
michigan,201206,Rural_Arterial_201105,1699,rural,201105
minnesota,201206,Rural_Arterial_201105,1419,rural,201105
missouri,201206,Rural_Arterial_201105,1662,rural,201105
nebraska,201206,Rural_Arterial_201105,737,rural,201105
north dakota,201206,Rural_Arterial_201105,374,rural,201105
ohio,201206,Rural_Arterial_201105,1723,rural,201105
south dakota,201206,Rural_Arterial_201105,398,rural,201105
wisconsin,201206,Rural_Arterial_201105,1718,rural,201105
alabama,201206,Rural_Arterial_201105,1515,rural,201105
arkansas,201206,Rural_Arterial_201105,981,rural,201105
kentucky,201206,Rural_Arterial_201105,1539,rural,201105
louisiana,201206,Rural_Arterial_201105,983,rural,201105
mississippi,201206,Rural_Arterial_201105,1090,rural,201105
oklahoma,201206,Rural_Arterial_201105,1112,rural,201105
tennessee,201206,Rural_Arterial_201105,1607,rural,201105
